user_id,gender,age,artist,genre,interaction_date,play_count
710,Female,50-54,Justin Bieber,Pop,2022-06-07,9
710,Female,50-54,Kendrick Lamar,Hip-Hop,2024-10-02,9
710,Female,50-54,Bruno Mars,Pop,2021-08-01,3
710,Female,50-54,Adele,Pop,2022-05-10,4
710,Female,50-54,Queen,Rock,2021-12-07,6
710,Female,50-54,Bad Bunny,Reggaeton,2021-01-29,2
710,Female,50-54,Billie Eilish,Pop,2021-04-28,3
711,Male,35-39,Olivia Rodrigo,Pop,2023-05-30,22
711,Male,35-39,BTS,K-Pop,2023-12-07,4
711,Male,35-39,Bruno Mars,Pop,2022-12-18,8
711,Male,35-39,Eminem,Hip-Hop,2020-05-31,10
711,Male,35-39,Taylor Swift,Pop,2021-07-16,2
711,Male,35-39,Billie Eilish,Pop,2024-12-03,13
711,Male,35-39,The Beatles,Rock,2021-09-09,6
711,Male,35-39,Dua Lipa,Pop,2024-12-24,23
711,Male,35-39,Doja Cat,Hip-Hop,2022-09-25,10
711,Male,35-39,Ed Sheeran,Pop,2020-11-30,6
711,Male,35-39,The Weeknd,R&B,2020-09-19,2
711,Male,35-39,Bad Bunny,Reggaeton,2020-04-30,4
711,Male,35-39,Ariana Grande,Pop,2024-02-09,15
711,Male,35-39,Justin Bieber,Pop,2024-12-20,30
712,Female,35-39,Kendrick Lamar,Hip-Hop,2022-06-04,5
712,Female,35-39,Taylor Swift,Pop,2022-01-05,1
712,Female,35-39,The Beatles,Rock,2021-01-30,20
712,Female,35-39,Bruno Mars,Pop,2021-11-13,9
712,Female,35-39,The Weeknd,R&B,2023-05-24,15
713,Female,40-44,Adele,Pop,2023-03-18,11
713,Female,40-44,Justin Bieber,Pop,2024-04-13,7
713,Female,40-44,Taylor Swift,Pop,2024-05-01,4
713,Female,40-44,Dua Lipa,Pop,2020-05-19,1
713,Female,40-44,Queen,Rock,2022-11-12,1
713,Female,40-44,The Beatles,Rock,2022-12-22,8
713,Female,40-44,Olivia Rodrigo,Pop,2024-05-06,7
713,Female,40-44,Eminem,Hip-Hop,2023-10-03,1
713,Female,40-44,Ed Sheeran,Pop,2023-07-19,3
714,Female,35-39,Drake,Hip-Hop,2023-05-25,6
714,Female,35-39,Justin Bieber,Pop,2022-10-18,2
714,Female,35-39,Queen,Rock,2020-02-13,5
714,Female,35-39,Post Malone,Hip-Hop,2021-01-27,1
714,Female,35-39,Ed Sheeran,Pop,2022-09-04,14
714,Female,35-39,Bad Bunny,Reggaeton,2024-02-10,4
714,Female,35-39,Olivia Rodrigo,Pop,2021-09-09,7
714,Female,35-39,The Weeknd,R&B,2024-10-22,23
715,Other,15-19,Eminem,Hip-Hop,2022-10-03,5
715,Other,15-19,Drake,Hip-Hop,2024-07-06,4
715,Other,15-19,Doja Cat,Hip-Hop,2024-07-15,6
715,Other,15-19,Taylor Swift,Pop,2021-05-26,1
715,Other,15-19,Harry Styles,Pop,2020-07-28,4
715,Other,15-19,Olivia Rodrigo,Pop,2021-09-15,3
715,Other,15-19,Billie Eilish,Pop,2024-08-28,20
715,Other,15-19,BTS,K-Pop,2021-03-22,4
715,Other,15-19,Kendrick Lamar,Hip-Hop,2023-08-20,9
715,Other,15-19,Ed Sheeran,Pop,2024-11-18,3
715,Other,15-19,Adele,Pop,2021-03-20,3
716,Male,40-44,Justin Bieber,Pop,2022-06-10,4
716,Male,40-44,Ariana Grande,Pop,2021-01-08,5
716,Male,40-44,Doja Cat,Hip-Hop,2021-10-15,36
716,Male,40-44,Queen,Rock,2021-02-26,15
716,Male,40-44,Taylor Swift,Pop,2023-04-15,8
716,Male,40-44,The Beatles,Rock,2021-07-23,6
716,Male,40-44,Billie Eilish,Pop,2023-07-17,25
716,Male,40-44,Bruno Mars,Pop,2020-11-02,1
716,Male,40-44,Kendrick Lamar,Hip-Hop,2023-01-17,8
716,Male,40-44,Post Malone,Hip-Hop,2020-12-11,11
717,Male,25-29,Drake,Hip-Hop,2020-09-06,6
717,Male,25-29,Olivia Rodrigo,Pop,2022-03-11,11
717,Male,25-29,Post Malone,Hip-Hop,2020-08-31,13
717,Male,25-29,Bad Bunny,Reggaeton,2022-04-29,36
717,Male,25-29,Billie Eilish,Pop,2024-01-03,4
717,Male,25-29,Eminem,Hip-Hop,2020-07-01,24
717,Male,25-29,The Beatles,Rock,2024-01-24,12
717,Male,25-29,Harry Styles,Pop,2023-03-18,8
717,Male,25-29,BTS,K-Pop,2021-06-11,2
717,Male,25-29,Ed Sheeran,Pop,2020-04-11,6
717,Male,25-29,Dua Lipa,Pop,2022-12-31,7
717,Male,25-29,Justin Bieber,Pop,2021-02-11,8
718,Male,55-59,Eminem,Hip-Hop,2023-11-08,28
718,Male,55-59,Bruno Mars,Pop,2024-04-03,7
718,Male,55-59,Bad Bunny,Reggaeton,2024-05-23,4
718,Male,55-59,Justin Bieber,Pop,2021-05-15,14
718,Male,55-59,Adele,Pop,2024-03-25,2
718,Male,55-59,Taylor Swift,Pop,2022-03-22,18
718,Male,55-59,Harry Styles,Pop,2023-12-01,3
718,Male,55-59,Dua Lipa,Pop,2023-05-26,1
718,Male,55-59,Olivia Rodrigo,Pop,2022-07-28,5
718,Male,55-59,BTS,K-Pop,2024-05-28,8
718,Male,55-59,Drake,Hip-Hop,2023-04-17,9
718,Male,55-59,Queen,Rock,2023-12-21,6
718,Male,55-59,Ed Sheeran,Pop,2021-02-06,5
718,Male,55-59,The Beatles,Rock,2021-01-19,6
718,Male,55-59,The Weeknd,R&B,2024-10-29,9
719,Female,20-24,Drake,Hip-Hop,2020-02-27,16
719,Female,20-24,Doja Cat,Hip-Hop,2022-10-14,10
719,Female,20-24,The Beatles,Rock,2022-01-20,52
719,Female,20-24,Post Malone,Hip-Hop,2023-08-09,4
719,Female,20-24,Ed Sheeran,Pop,2022-08-18,10
719,Female,20-24,Harry Styles,Pop,2024-08-04,32
719,Female,20-24,Ariana Grande,Pop,2020-11-14,20
719,Female,20-24,Dua Lipa,Pop,2021-12-07,4
719,Female,20-24,Kendrick Lamar,Hip-Hop,2020-08-22,13
719,Female,20-24,Justin Bieber,Pop,2024-06-08,4
719,Female,20-24,Queen,Rock,2021-03-28,6
719,Female,20-24,Eminem,Hip-Hop,2021-08-08,27
719,Female,20-24,Taylor Swift,Pop,2021-02-26,12
720,Female,65-70,The Weeknd,R&B,2021-04-08,5
720,Female,65-70,Justin Bieber,Pop,2021-09-16,18
720,Female,65-70,Billie Eilish,Pop,2020-11-11,5
720,Female,65-70,Ed Sheeran,Pop,2021-03-29,1
720,Female,65-70,Ariana Grande,Pop,2021-11-17,14
720,Female,65-70,Drake,Hip-Hop,2021-10-08,1
720,Female,65-70,Harry Styles,Pop,2022-02-01,2
720,Female,65-70,Bruno Mars,Pop,2024-07-21,1
720,Female,65-70,The Beatles,Rock,2020-09-17,1
720,Female,65-70,Taylor Swift,Pop,2020-04-03,21
721,Other,55-59,Olivia Rodrigo,Pop,2023-10-07,4
721,Other,55-59,Ariana Grande,Pop,2021-06-21,119
721,Other,55-59,Ed Sheeran,Pop,2024-09-15,19
721,Other,55-59,Billie Eilish,Pop,2024-09-25,2
721,Other,55-59,Queen,Rock,2021-11-11,36
722,Female,35-39,Drake,Hip-Hop,2023-03-12,60
722,Female,35-39,Taylor Swift,Pop,2021-03-06,8
722,Female,35-39,Ariana Grande,Pop,2021-09-24,5
722,Female,35-39,Eminem,Hip-Hop,2020-04-28,4
722,Female,35-39,Harry Styles,Pop,2020-07-10,6
722,Female,35-39,Dua Lipa,Pop,2024-10-21,6
722,Female,35-39,Bruno Mars,Pop,2022-03-22,13
722,Female,35-39,Kendrick Lamar,Hip-Hop,2020-12-11,4
723,Male,65-70,Bad Bunny,Reggaeton,2023-02-02,9
723,Male,65-70,Olivia Rodrigo,Pop,2023-01-17,10
723,Male,65-70,Taylor Swift,Pop,2023-11-03,6
723,Male,65-70,Kendrick Lamar,Hip-Hop,2020-11-25,1
723,Male,65-70,The Beatles,Rock,2021-06-28,3
723,Male,65-70,Post Malone,Hip-Hop,2021-05-23,9
723,Male,65-70,Billie Eilish,Pop,2021-08-03,9
723,Male,65-70,Ed Sheeran,Pop,2023-11-04,4
723,Male,65-70,Dua Lipa,Pop,2022-02-06,18
723,Male,65-70,The Weeknd,R&B,2024-09-13,9
723,Male,65-70,BTS,K-Pop,2022-04-05,10
723,Male,65-70,Doja Cat,Hip-Hop,2023-08-20,7
723,Male,65-70,Adele,Pop,2021-04-05,7
724,Female,30-34,Harry Styles,Pop,2023-12-16,4
724,Female,30-34,Ariana Grande,Pop,2021-04-19,11
724,Female,30-34,Adele,Pop,2023-01-23,7
724,Female,30-34,Queen,Rock,2024-12-07,4
724,Female,30-34,Bad Bunny,Reggaeton,2022-08-01,2
724,Female,30-34,BTS,K-Pop,2020-02-02,4
724,Female,30-34,Post Malone,Hip-Hop,2023-02-15,22
724,Female,30-34,Taylor Swift,Pop,2020-08-05,3
724,Female,30-34,Eminem,Hip-Hop,2022-12-12,40
724,Female,30-34,The Weeknd,R&B,2024-06-12,5
724,Female,30-34,Justin Bieber,Pop,2020-06-24,29
724,Female,30-34,Doja Cat,Hip-Hop,2023-12-22,30
725,Male,35-39,The Beatles,Rock,2020-06-28,11
725,Male,35-39,Kendrick Lamar,Hip-Hop,2021-12-03,113
725,Male,35-39,Doja Cat,Hip-Hop,2021-10-18,5
725,Male,35-39,Ed Sheeran,Pop,2022-02-23,7
725,Male,35-39,Bad Bunny,Reggaeton,2022-11-27,61
725,Male,35-39,Eminem,Hip-Hop,2024-07-30,3
725,Male,35-39,Bruno Mars,Pop,2021-11-14,12
725,Male,35-39,The Weeknd,R&B,2024-04-03,7
725,Male,35-39,Olivia Rodrigo,Pop,2024-01-28,1
725,Male,35-39,Harry Styles,Pop,2020-07-15,6
725,Male,35-39,Billie Eilish,Pop,2023-02-17,5
725,Male,35-39,BTS,K-Pop,2023-12-04,11
725,Male,35-39,Justin Bieber,Pop,2024-04-10,8
725,Male,35-39,Taylor Swift,Pop,2024-04-28,8
725,Male,35-39,Adele,Pop,2024-06-07,3
726,Female,60-64,The Weeknd,R&B,2021-04-13,7
726,Female,60-64,Eminem,Hip-Hop,2021-03-01,20
726,Female,60-64,Ariana Grande,Pop,2024-07-13,13
726,Female,60-64,BTS,K-Pop,2023-11-09,2
726,Female,60-64,Adele,Pop,2021-12-01,3
726,Female,60-64,Drake,Hip-Hop,2020-09-08,1
726,Female,60-64,Kendrick Lamar,Hip-Hop,2024-08-17,9
726,Female,60-64,Harry Styles,Pop,2021-12-07,1
726,Female,60-64,The Beatles,Rock,2024-10-24,12
726,Female,60-64,Bad Bunny,Reggaeton,2021-09-10,8
726,Female,60-64,Olivia Rodrigo,Pop,2024-06-18,1
726,Female,60-64,Doja Cat,Hip-Hop,2022-02-20,9
726,Female,60-64,Dua Lipa,Pop,2024-03-06,17
726,Female,60-64,Queen,Rock,2022-04-20,12
726,Female,60-64,Post Malone,Hip-Hop,2023-08-10,13
727,Female,55-59,Ed Sheeran,Pop,2020-10-29,80
727,Female,55-59,BTS,K-Pop,2021-06-25,8
727,Female,55-59,The Beatles,Rock,2021-10-01,5
727,Female,55-59,The Weeknd,R&B,2024-12-24,36
727,Female,55-59,Billie Eilish,Pop,2024-10-23,4
727,Female,55-59,Bad Bunny,Reggaeton,2023-10-04,1
727,Female,55-59,Taylor Swift,Pop,2022-05-15,11
727,Female,55-59,Ariana Grande,Pop,2020-02-14,1
727,Female,55-59,Dua Lipa,Pop,2020-02-07,8
727,Female,55-59,Post Malone,Hip-Hop,2022-12-20,4
727,Female,55-59,Eminem,Hip-Hop,2024-12-09,23
727,Female,55-59,Adele,Pop,2020-08-15,1
727,Female,55-59,Queen,Rock,2021-04-27,2
727,Female,55-59,Doja Cat,Hip-Hop,2020-01-25,20
728,Male,45-49,Justin Bieber,Pop,2024-06-17,16
728,Male,45-49,Kendrick Lamar,Hip-Hop,2024-10-01,5
728,Male,45-49,Bruno Mars,Pop,2024-11-06,9
728,Male,45-49,Adele,Pop,2023-10-26,4
728,Male,45-49,Dua Lipa,Pop,2023-05-24,8
728,Male,45-49,Doja Cat,Hip-Hop,2021-05-10,16
728,Male,45-49,The Weeknd,R&B,2021-09-25,8
728,Male,45-49,Drake,Hip-Hop,2020-06-24,57
728,Male,45-49,Bad Bunny,Reggaeton,2022-03-15,17
728,Male,45-49,Olivia Rodrigo,Pop,2023-08-02,6
728,Male,45-49,Harry Styles,Pop,2020-10-23,15
729,Male,30-34,Queen,Rock,2021-05-26,6
729,Male,30-34,Taylor Swift,Pop,2022-12-02,7
729,Male,30-34,Justin Bieber,Pop,2021-07-06,2
729,Male,30-34,Bad Bunny,Reggaeton,2024-12-14,15
729,Male,30-34,BTS,K-Pop,2020-06-12,32
729,Male,30-34,Drake,Hip-Hop,2023-12-18,3
729,Male,30-34,Harry Styles,Pop,2024-07-17,4
729,Male,30-34,Ed Sheeran,Pop,2023-03-22,2
730,Male,40-44,Kendrick Lamar,Hip-Hop,2020-11-24,2
730,Male,40-44,The Weeknd,R&B,2024-06-04,17
730,Male,40-44,Taylor Swift,Pop,2021-04-03,10
730,Male,40-44,Queen,Rock,2022-03-06,4
730,Male,40-44,Eminem,Hip-Hop,2021-02-05,4
730,Male,40-44,Justin Bieber,Pop,2023-08-09,5
730,Male,40-44,The Beatles,Rock,2023-01-11,9
731,Male,40-44,Justin Bieber,Pop,2022-06-26,11
731,Male,40-44,Taylor Swift,Pop,2021-01-06,6
731,Male,40-44,Billie Eilish,Pop,2022-03-19,8
731,Male,40-44,Bruno Mars,Pop,2023-02-24,17
731,Male,40-44,The Weeknd,R&B,2022-01-06,8
731,Male,40-44,Dua Lipa,Pop,2023-07-12,3
731,Male,40-44,Queen,Rock,2022-01-15,4
731,Male,40-44,The Beatles,Rock,2020-05-19,5
731,Male,40-44,Eminem,Hip-Hop,2021-12-07,6
731,Male,40-44,Ed Sheeran,Pop,2024-07-18,24
731,Male,40-44,Kendrick Lamar,Hip-Hop,2024-04-01,8
731,Male,40-44,Post Malone,Hip-Hop,2020-07-31,2
731,Male,40-44,Drake,Hip-Hop,2022-06-15,19
731,Male,40-44,BTS,K-Pop,2022-11-27,4
731,Male,40-44,Ariana Grande,Pop,2020-08-20,2
732,Female,35-39,Dua Lipa,Pop,2020-02-07,3
732,Female,35-39,Ariana Grande,Pop,2023-03-24,2
732,Female,35-39,Taylor Swift,Pop,2021-05-02,27
732,Female,35-39,Harry Styles,Pop,2021-04-02,15
732,Female,35-39,Doja Cat,Hip-Hop,2020-04-11,7
732,Female,35-39,The Beatles,Rock,2022-07-04,11
732,Female,35-39,Ed Sheeran,Pop,2021-08-21,7
732,Female,35-39,BTS,K-Pop,2021-08-22,35
733,Female,50-54,Dua Lipa,Pop,2021-07-09,3
733,Female,50-54,The Beatles,Rock,2023-06-02,6
733,Female,50-54,Kendrick Lamar,Hip-Hop,2024-07-17,15
733,Female,50-54,Bruno Mars,Pop,2024-12-25,1
733,Female,50-54,Doja Cat,Hip-Hop,2024-12-01,15
733,Female,50-54,Bad Bunny,Reggaeton,2023-03-15,3
733,Female,50-54,Eminem,Hip-Hop,2020-07-19,24
733,Female,50-54,Billie Eilish,Pop,2020-01-12,2
733,Female,50-54,Harry Styles,Pop,2023-08-16,20
734,Male,15-19,Ed Sheeran,Pop,2024-10-27,13
734,Male,15-19,Adele,Pop,2020-03-22,3
734,Male,15-19,Ariana Grande,Pop,2023-05-21,2
734,Male,15-19,Eminem,Hip-Hop,2020-04-27,9
734,Male,15-19,Harry Styles,Pop,2024-06-07,16
734,Male,15-19,The Beatles,Rock,2024-04-05,12
734,Male,15-19,Doja Cat,Hip-Hop,2021-10-07,4
734,Male,15-19,Bruno Mars,Pop,2024-03-16,5
734,Male,15-19,Post Malone,Hip-Hop,2024-08-12,1
734,Male,15-19,Taylor Swift,Pop,2020-01-12,20
734,Male,15-19,BTS,K-Pop,2023-01-18,15
735,Male,20-24,The Weeknd,R&B,2021-03-03,6
735,Male,20-24,Doja Cat,Hip-Hop,2020-02-04,9
735,Male,20-24,The Beatles,Rock,2024-01-14,10
735,Male,20-24,Ariana Grande,Pop,2023-08-25,2
735,Male,20-24,Queen,Rock,2021-01-24,3
735,Male,20-24,BTS,K-Pop,2020-06-24,4
735,Male,20-24,Adele,Pop,2023-07-14,2
735,Male,20-24,Ed Sheeran,Pop,2024-05-05,16
736,Female,20-24,Eminem,Hip-Hop,2023-08-16,7
736,Female,20-24,Adele,Pop,2021-12-05,3
736,Female,20-24,Queen,Rock,2021-05-16,14
736,Female,20-24,The Weeknd,R&B,2022-01-10,6
736,Female,20-24,Bruno Mars,Pop,2021-11-05,2
736,Female,20-24,Taylor Swift,Pop,2024-08-01,17
736,Female,20-24,Drake,Hip-Hop,2021-11-10,73
736,Female,20-24,Bad Bunny,Reggaeton,2024-02-28,16
736,Female,20-24,Harry Styles,Pop,2020-08-03,4
736,Female,20-24,Billie Eilish,Pop,2020-08-17,3
736,Female,20-24,Kendrick Lamar,Hip-Hop,2020-08-12,4
736,Female,20-24,Justin Bieber,Pop,2024-08-12,2
736,Female,20-24,Ed Sheeran,Pop,2021-12-03,3
737,Male,40-44,BTS,K-Pop,2024-07-24,7
737,Male,40-44,Post Malone,Hip-Hop,2024-06-07,4
737,Male,40-44,Eminem,Hip-Hop,2020-07-26,18
737,Male,40-44,Bad Bunny,Reggaeton,2022-10-13,12
737,Male,40-44,Ed Sheeran,Pop,2021-12-08,14
737,Male,40-44,The Beatles,Rock,2022-09-01,8
737,Male,40-44,Drake,Hip-Hop,2021-01-31,12
737,Male,40-44,Ariana Grande,Pop,2021-05-31,6
737,Male,40-44,Kendrick Lamar,Hip-Hop,2023-06-28,7
737,Male,40-44,Justin Bieber,Pop,2023-04-01,1
737,Male,40-44,Taylor Swift,Pop,2021-02-22,1
737,Male,40-44,Queen,Rock,2024-05-12,16
737,Male,40-44,Olivia Rodrigo,Pop,2021-05-21,11
737,Male,40-44,Billie Eilish,Pop,2024-07-15,3
737,Male,40-44,Harry Styles,Pop,2021-12-04,1
738,Male,55-59,Harry Styles,Pop,2021-09-12,4
738,Male,55-59,Justin Bieber,Pop,2024-05-29,3
738,Male,55-59,Billie Eilish,Pop,2024-08-23,8
738,Male,55-59,Doja Cat,Hip-Hop,2023-05-17,1
738,Male,55-59,Ariana Grande,Pop,2024-06-27,8
738,Male,55-59,Drake,Hip-Hop,2022-01-18,6
738,Male,55-59,Adele,Pop,2020-04-27,2
738,Male,55-59,Kendrick Lamar,Hip-Hop,2021-01-24,19
738,Male,55-59,Dua Lipa,Pop,2021-01-10,20
739,Female,40-44,Adele,Pop,2023-03-29,37
739,Female,40-44,Drake,Hip-Hop,2021-02-01,3
739,Female,40-44,Doja Cat,Hip-Hop,2021-08-04,5
739,Female,40-44,Olivia Rodrigo,Pop,2024-09-17,6
739,Female,40-44,The Beatles,Rock,2022-05-16,9
739,Female,40-44,Kendrick Lamar,Hip-Hop,2023-08-31,7
739,Female,40-44,Bruno Mars,Pop,2022-10-16,10
739,Female,40-44,Taylor Swift,Pop,2024-09-01,51
739,Female,40-44,Bad Bunny,Reggaeton,2022-12-03,7
740,Female,65-70,Bad Bunny,Reggaeton,2021-03-22,63
740,Female,65-70,Ariana Grande,Pop,2020-12-18,4
740,Female,65-70,Olivia Rodrigo,Pop,2024-01-22,18
740,Female,65-70,Justin Bieber,Pop,2020-08-13,1
740,Female,65-70,Taylor Swift,Pop,2020-04-21,3
740,Female,65-70,Billie Eilish,Pop,2020-07-30,1
740,Female,65-70,Bruno Mars,Pop,2021-02-07,5
740,Female,65-70,Drake,Hip-Hop,2024-10-21,6
740,Female,65-70,Post Malone,Hip-Hop,2023-12-08,9
740,Female,65-70,Adele,Pop,2024-01-03,3
740,Female,65-70,Dua Lipa,Pop,2023-02-10,18
740,Female,65-70,The Beatles,Rock,2024-06-30,11
740,Female,65-70,Queen,Rock,2024-10-05,2
740,Female,65-70,Harry Styles,Pop,2021-06-06,6
740,Female,65-70,Ed Sheeran,Pop,2024-03-03,3
741,Female,50-54,Dua Lipa,Pop,2021-04-06,6
741,Female,50-54,Ed Sheeran,Pop,2023-06-29,22
741,Female,50-54,Olivia Rodrigo,Pop,2020-06-14,1
741,Female,50-54,Harry Styles,Pop,2024-04-01,4
741,Female,50-54,Queen,Rock,2021-08-24,4
741,Female,50-54,Ariana Grande,Pop,2020-05-05,1
741,Female,50-54,Bad Bunny,Reggaeton,2020-02-07,30
741,Female,50-54,Kendrick Lamar,Hip-Hop,2022-01-06,1
741,Female,50-54,Billie Eilish,Pop,2022-01-03,8
741,Female,50-54,Bruno Mars,Pop,2023-06-08,20
741,Female,50-54,Doja Cat,Hip-Hop,2020-11-15,5
741,Female,50-54,Drake,Hip-Hop,2023-02-04,9
741,Female,50-54,Adele,Pop,2024-09-18,5
742,Male,55-59,Bad Bunny,Reggaeton,2021-08-24,1
742,Male,55-59,Eminem,Hip-Hop,2020-02-18,6
742,Male,55-59,Olivia Rodrigo,Pop,2023-12-04,10
742,Male,55-59,Dua Lipa,Pop,2020-06-04,35
742,Male,55-59,Justin Bieber,Pop,2023-02-16,5
742,Male,55-59,Ed Sheeran,Pop,2020-05-26,29
742,Male,55-59,Kendrick Lamar,Hip-Hop,2023-04-27,27
743,Female,40-44,Post Malone,Hip-Hop,2021-08-19,12
743,Female,40-44,Billie Eilish,Pop,2024-02-29,6
743,Female,40-44,BTS,K-Pop,2023-06-03,6
743,Female,40-44,Drake,Hip-Hop,2022-11-23,6
743,Female,40-44,Harry Styles,Pop,2024-09-03,7
743,Female,40-44,Adele,Pop,2021-07-18,15
743,Female,40-44,Ariana Grande,Pop,2023-07-04,9
743,Female,40-44,Bruno Mars,Pop,2024-03-22,4
743,Female,40-44,Ed Sheeran,Pop,2023-05-22,5
743,Female,40-44,The Beatles,Rock,2022-03-29,7
743,Female,40-44,Dua Lipa,Pop,2020-08-03,8
743,Female,40-44,Bad Bunny,Reggaeton,2024-05-15,20
743,Female,40-44,Justin Bieber,Pop,2021-07-26,8
743,Female,40-44,Taylor Swift,Pop,2020-06-20,9
743,Female,40-44,Queen,Rock,2023-05-29,5
744,Female,30-34,The Weeknd,R&B,2024-02-01,48
744,Female,30-34,Billie Eilish,Pop,2024-11-22,1
744,Female,30-34,Post Malone,Hip-Hop,2021-05-09,41
744,Female,30-34,Bad Bunny,Reggaeton,2023-07-08,5
744,Female,30-34,Adele,Pop,2024-03-17,1
745,Male,50-54,Post Malone,Hip-Hop,2023-11-13,102
745,Male,50-54,Ed Sheeran,Pop,2024-02-01,5
745,Male,50-54,Eminem,Hip-Hop,2023-12-02,5
745,Male,50-54,The Beatles,Rock,2020-10-09,7
745,Male,50-54,Adele,Pop,2024-07-17,69
745,Male,50-54,Dua Lipa,Pop,2023-10-25,53
745,Male,50-54,Drake,Hip-Hop,2024-05-30,1
745,Male,50-54,Ariana Grande,Pop,2024-06-22,31
746,Male,15-19,Dua Lipa,Pop,2023-02-13,5
746,Male,15-19,Bruno Mars,Pop,2024-07-09,1
746,Male,15-19,Eminem,Hip-Hop,2020-11-17,1
746,Male,15-19,Kendrick Lamar,Hip-Hop,2024-05-04,4
746,Male,15-19,Billie Eilish,Pop,2022-04-18,7
746,Male,15-19,Olivia Rodrigo,Pop,2020-01-20,32
746,Male,15-19,Ed Sheeran,Pop,2021-02-15,6
747,Female,15-19,The Weeknd,R&B,2023-12-01,11
747,Female,15-19,Taylor Swift,Pop,2024-03-21,7
747,Female,15-19,Justin Bieber,Pop,2021-02-14,7
747,Female,15-19,Doja Cat,Hip-Hop,2020-07-01,1
747,Female,15-19,Bruno Mars,Pop,2020-01-13,12
747,Female,15-19,Queen,Rock,2021-07-19,7
747,Female,15-19,Drake,Hip-Hop,2021-09-09,1
747,Female,15-19,The Beatles,Rock,2024-05-05,14
747,Female,15-19,Eminem,Hip-Hop,2022-03-05,7
747,Female,15-19,Harry Styles,Pop,2021-08-19,7
747,Female,15-19,Post Malone,Hip-Hop,2021-09-30,4
747,Female,15-19,Olivia Rodrigo,Pop,2020-07-09,48
747,Female,15-19,Ed Sheeran,Pop,2024-12-23,5
747,Female,15-19,Bad Bunny,Reggaeton,2024-01-29,29
747,Female,15-19,Adele,Pop,2020-10-28,10
748,Female,15-19,The Weeknd,R&B,2024-11-17,12
748,Female,15-19,The Beatles,Rock,2024-12-28,1
748,Female,15-19,Dua Lipa,Pop,2020-10-06,10
748,Female,15-19,Olivia Rodrigo,Pop,2020-04-12,2
748,Female,15-19,Eminem,Hip-Hop,2020-11-05,11
748,Female,15-19,Ed Sheeran,Pop,2024-05-30,23
748,Female,15-19,Harry Styles,Pop,2022-02-23,1
748,Female,15-19,Kendrick Lamar,Hip-Hop,2022-02-28,8
748,Female,15-19,Bad Bunny,Reggaeton,2020-02-07,18
748,Female,15-19,Adele,Pop,2021-02-13,10
748,Female,15-19,Ariana Grande,Pop,2023-04-06,6
749,Female,60-64,Doja Cat,Hip-Hop,2022-12-11,62
749,Female,60-64,BTS,K-Pop,2024-04-20,1
749,Female,60-64,Drake,Hip-Hop,2022-07-09,12
749,Female,60-64,The Beatles,Rock,2021-01-05,14
749,Female,60-64,Taylor Swift,Pop,2021-08-02,7
749,Female,60-64,Bruno Mars,Pop,2024-09-18,58
749,Female,60-64,Bad Bunny,Reggaeton,2023-10-14,2
749,Female,60-64,Queen,Rock,2021-04-18,17
749,Female,60-64,Harry Styles,Pop,2022-05-23,4
749,Female,60-64,Kendrick Lamar,Hip-Hop,2023-01-05,10
750,Male,20-24,Queen,Rock,2020-08-27,2
750,Male,20-24,BTS,K-Pop,2023-05-22,14
750,Male,20-24,Taylor Swift,Pop,2022-05-01,26
750,Male,20-24,Ed Sheeran,Pop,2022-05-09,4
750,Male,20-24,Drake,Hip-Hop,2024-02-08,14
750,Male,20-24,Bad Bunny,Reggaeton,2022-04-02,20
750,Male,20-24,Kendrick Lamar,Hip-Hop,2022-09-20,39
750,Male,20-24,Dua Lipa,Pop,2023-07-03,6
750,Male,20-24,Bruno Mars,Pop,2023-03-26,21
750,Male,20-24,Justin Bieber,Pop,2023-12-13,2
750,Male,20-24,The Weeknd,R&B,2022-05-07,7
751,Other,60-64,Adele,Pop,2021-07-21,6
751,Other,60-64,Bruno Mars,Pop,2021-12-14,5
751,Other,60-64,Billie Eilish,Pop,2024-10-03,2
751,Other,60-64,Dua Lipa,Pop,2024-10-19,5
751,Other,60-64,Post Malone,Hip-Hop,2023-06-20,35
751,Other,60-64,Justin Bieber,Pop,2024-05-15,18
751,Other,60-64,Harry Styles,Pop,2021-02-08,4
752,Female,20-24,Ariana Grande,Pop,2022-08-29,7
752,Female,20-24,BTS,K-Pop,2021-11-14,2
752,Female,20-24,Drake,Hip-Hop,2023-08-17,13
752,Female,20-24,Post Malone,Hip-Hop,2020-11-04,5
752,Female,20-24,Adele,Pop,2023-04-01,3
752,Female,20-24,Eminem,Hip-Hop,2020-02-22,4
752,Female,20-24,Taylor Swift,Pop,2024-12-18,10
752,Female,20-24,Kendrick Lamar,Hip-Hop,2021-11-30,27
753,Female,60-64,Bruno Mars,Pop,2021-03-27,4
753,Female,60-64,Taylor Swift,Pop,2024-05-07,9
753,Female,60-64,Olivia Rodrigo,Pop,2022-07-23,2
753,Female,60-64,Harry Styles,Pop,2022-06-07,20
753,Female,60-64,Ariana Grande,Pop,2022-05-12,5
753,Female,60-64,Justin Bieber,Pop,2020-05-16,2
753,Female,60-64,Billie Eilish,Pop,2022-09-30,9
753,Female,60-64,Bad Bunny,Reggaeton,2024-02-19,1
753,Female,60-64,Drake,Hip-Hop,2020-11-28,19
753,Female,60-64,The Weeknd,R&B,2021-01-06,5
754,Male,15-19,Justin Bieber,Pop,2022-08-07,9
